,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
24454,54, Private,229272, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,>=50k
24455,56, Private,136472, 7th-8th,4.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,48, United-States,<50k
24456,27, Private,186454, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,13550,0,40, United-States,>=50k
24457,38, Private,258888, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,>=50k
24458,51, Self-emp-not-inc,291755, 7th-8th,4.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States,<50k
24459,64, Self-emp-inc,307786, 1st-4th,2.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States,<50k
24460,26, Private,263444, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,<50k
24461,46, Private,179048, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, ?,<50k
24462,39, Private,160120, Some-college,10.0, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0,0,40, Philippines,<50k
24463,27, Local-gov,116662, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<50k
24464,37, Private,230408, HS-grad,9.0, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, United-States,<50k
24465,29, Private,160731, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,>=50k
24466,25, Private,44861, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,<50k
24467,26, Private,163747, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0,0,55, United-States,<50k
24468,44, Private,291568, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, United-States,<50k
24469,43, Private,244172, HS-grad,9.0, Separated, Transport-moving, Unmarried, White, Male,0,0,40, Mexico,<50k
24470,45, Private,125489, Masters,14.0, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, United-States,<50k
24471,23, Private,208908, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,<50k
24472,50, Private,240496, Some-college,10.0, Divorced, Tech-support, Not-in-family, White, Female,0,0,36, United-States,<50k
24473,47, Private,195978, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>=50k
24474,25, Private,109419, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<50k
24475,44, Private,212888, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States,<50k
24476,31, Private,106437, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<50k
24477,42, Private,193626, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,53, United-States,<50k
24478,49, Private,199763, Some-college,10.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States,<50k
24479,23, Private,361481, 10th,6.0, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, ?,<50k
24480,37, Local-gov,189878, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States,<50k
24481,19, ?,365871, 7th-8th,4.0, Never-married, ?, Not-in-family, White, Male,0,0,40, Mexico,<50k
24482,52, Private,84278, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,55, ?,>=50k
24483,58, Self-emp-not-inc,105592, 7th-8th,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,>=50k
24484,24, Private,306460, HS-grad,9.0, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, United-States,<50k
24485,23, Private,197387, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0,0,37, Mexico,<50k
24486,34, Private,140571, Assoc-voc,11.0, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, United-States,<50k
24487,34, Local-gov,226443, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,>=50k
24488,40, Private,198270, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,<50k
24489,41, ?,213416, 5th-6th,3.0, Married-civ-spouse, ?, Husband, White, Male,0,0,32, Mexico,<50k
24490,21, Private,126613, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,<50k
24491,26, Private,266912, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,>=50k
24492,18, ?,113185, 11th,7.0, Never-married, ?, Own-child, White, Male,0,0,25, United-States,<50k
24493,38, Private,34996, Some-college,10.0, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States,<50k
24494,48, Private,143281, HS-grad,9.0, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,48, United-States,<50k
24495,47, Local-gov,246891, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,<50k
24496,28, Private,430084, HS-grad,9.0, Divorced, Other-service, Own-child, Black, Male,0,0,35, United-States,<50k
24497,38, Private,204640, Some-college,10.0, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,<50k
24498,47, Private,427055, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, Mexico,<50k
24499,33, Private,31481, Bachelors,13.0, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,24, United-States,<50k
24500,33, Self-emp-not-inc,93930, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,<50k
24501,42, Private,31251, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,37, United-States,<50k
24502,28, Private,175710, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,>=50k
24503,26, Private,149943, HS-grad,9.0, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,60, ?,<50k
24504,29, Private,233421, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,3411,0,45, United-States,<50k
24505,24, Private,175183, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<50k
24506,36, Private,115834, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,7298,0,55, United-States,>=50k
24507,48, Private,146268, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,7688,0,40, United-States,>=50k
24508,47, Private,135803, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,25, Philippines,<50k
24509,58, Private,180980, Some-college,10.0, Divorced, Other-service, Unmarried, White, Female,0,0,42, France,<50k
24510,67, Self-emp-not-inc,286372, Bachelors,13.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<50k
24511,21, State-gov,99199, Masters,14.0, Never-married, Transport-moving, Own-child, White, Male,0,0,15, United-States,<50k
24512,53, State-gov,197184, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,>=50k
24513,28, Private,78870, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,8614,0,40, United-States,>=50k
24514,32, Private,241802, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, Other, Female,0,0,40, United-States,<50k
24515,69, Private,370837, Bachelors,13.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,<50k
24516,74, ?,169303, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,6767,0,6, United-States,<50k
24517,37, Private,111128, 11th,7.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,<50k
24518,42, Self-emp-inc,96509, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Taiwan,<50k
24519,22, Private,239954, Some-college,10.0, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States,<50k
24520,42, Self-emp-not-inc,109273, Some-college,10.0, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,<50k
24521,34, Local-gov,231826, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, El-Salvador,<50k
24522,46, Local-gov,230979, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,4787,0,25, United-States,>=50k
24523,47, Self-emp-inc,201699, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,>=50k
24524,51, Private,174754, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Female,0,0,38, United-States,<50k
24525,52, Self-emp-not-inc,44728, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,>=50k
24526,48, Private,164423, HS-grad,9.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,<50k
24527,59, Private,100453, 7th-8th,4.0, Separated, Other-service, Own-child, Black, Female,0,0,38, United-States,<50k
24528,26, Private,416577, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, United-States,<50k
24529,46, Private,180505, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,<50k
24530,19, Private,169853, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,24, United-States,<50k
24531,35, Private,196899, Bachelors,13.0, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Haiti,<50k
24532,22, Local-gov,273734, HS-grad,9.0, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States,<50k
24533,39, Private,80004, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,<50k
24534,53, Private,165745, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<50k
24535,36, Private,186212, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,<50k
24536,79, Federal-gov,62176, Doctorate,16.0, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,6, United-States,>=50k
24537,51, Self-emp-not-inc,160724, Bachelors,13.0, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,2415,40, China,>=50k
24538,24, Private,206008, Assoc-acdm,12.0, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, United-States,<50k
24539,51, Private,40641, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,>=50k
24540,44, Private,179136, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,<50k
24541,47, Private,193061, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States,<50k
24542,40, Private,799281, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,<50k
24543,58, Self-emp-inc,190541, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0,0,47, United-States,<50k
24544,31, Private,197689, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Female,0,0,38, United-States,<50k
24545,31, Private,120461, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,<50k
24546,24, Private,72310, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0,0,43, United-States,<50k
24547,26, Private,36201, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,<50k
24548,33, Private,219034, 11th,7.0, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,<50k
24549,61, Self-emp-inc,119986, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,<50k
24550,45, Self-emp-not-inc,160724, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, China,>=50k
24551,42, Self-emp-not-inc,217826, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,25, Jamaica,<50k
24552,50, Local-gov,92486, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<50k
24553,41, Private,303510, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,<50k
24554,58, Private,234213, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,14344,0,48, United-States,>=50k
24555,26, Private,33610, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,<50k
24556,23, Private,55674, Bachelors,13.0, Never-married, Protective-serv, Not-in-family, White, Female,2907,0,40, United-States,<50k
24557,43, Private,194773, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,<50k
24558,47, Private,184579, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States,<50k
24559,29, Federal-gov,116394, Bachelors,13.0, Married-AF-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,>=50k
24560,47, Self-emp-not-inc,162924, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Japan,<50k
24561,32, Private,226883, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany,<50k
24562,45, Private,331643, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>=50k
24563,41, Private,163322, Bachelors,13.0, Divorced, Tech-support, Not-in-family, White, Female,0,0,30, ?,<50k
24564,60, Private,63296, Masters,14.0, Divorced, Prof-specialty, Other-relative, Black, Male,0,0,40, United-States,<50k
24565,29, Private,247151, 11th,7.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,<50k
24566,67, Without-pay,137192, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,12, Philippines,<50k
24567,34, Self-emp-not-inc,28568, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States,>=50k
24568,25, Self-emp-not-inc,176756, HS-grad,9.0, Never-married, Farming-fishing, Own-child, White, Male,0,0,35, United-States,<50k
24569,62, Local-gov,114060, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<50k
24570,21, Private,400635, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0,0,20, ?,<50k
24571,20, Private,42706, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States,<50k
24572,44, Local-gov,181344, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,38, United-States,>=50k
24573,25, Self-emp-not-inc,21472, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0,0,22, United-States,<50k
24574,30, Self-emp-not-inc,148959, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0,0,35, United-States,<50k
24575,25, Private,104662, HS-grad,9.0, Never-married, Other-service, Unmarried, White, Female,0,0,22, United-States,<50k
24576,20, Private,262749, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States,<50k
24577,69, Self-emp-not-inc,240562, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States,>=50k
24578,38, Private,220783, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States,<50k
24579,25, Private,126133, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,<50k
24580,31, Private,121768, Assoc-acdm,12.0, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Poland,<50k
24581,41, Federal-gov,36651, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,40, United-States,>=50k
24582,61, Private,80896, HS-grad,9.0, Separated, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,45, United-States,>=50k
24583,45, Local-gov,215862, Doctorate,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,45, United-States,>=50k
24584,51, Private,348099, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,1590,40, United-States,<50k
24585,43, Private,298161, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Nicaragua,<50k
24586,44, Private,151504, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,<50k
24587,52, Local-gov,89705, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>=50k
24588,43, Self-emp-not-inc,174090, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States,>=50k
24589,62, Private,96099, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<50k
24590,21, Private,180339, Assoc-voc,11.0, Never-married, Farming-fishing, Not-in-family, White, Female,0,1602,30, United-States,<50k
24591,64, Private,59829, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25, France,<50k
